PolicyId,CancelProb
748511,0.0
748611,0.0
748679,0.0
748711,1.0
748729,0.0
748872,0.0
748904,0.0
748929,0.0
748947,0.0
748954,0.0
748972,0.0
748979,0.0
749079,0.0
749090,0.0
749204,0.0
749215,0.0
749254,0.0
749304,0.0
749354,0.0
749429,0.0
604908,0.0
605044,0.0
605201,0.0
605262,0.0
605387,0.0
33226,0.0
33269,1.0
33387,0.75
33419,0.0
33512,0.0
33526,0.0
33569,0.0
33662,0.0
33762,1.0
33862,0.0
33894,0.0
33944,0.0
33980,0.0
33994,0.0
34037,0.0
34062,0.0
34194,0.0
610367,0.0
610385,0.0
741984,1.0
742027,0.25
235196,0.0
235289,0.0
235307,0.0
235314,0.0
235389,1.0
235414,1.0
235446,0.0
235521,0.0
235607,0.0
235675,0.0
235757,0.0
235814,1.0
235932,0.0
235975,1.0
236014,0.0
236225,0.0
236375,0.0
236382,0.25
236500,0.75
236543,0.0
236600,0.0
236686,0.0
236743,1.0
237000,0.0
237011,0.0
237193,0.0
237361,0.0
237404,0.0
237554,0.0
237586,0.0
237643,0.0
237722,0.0
237761,0.0
237804,0.0
237947,0.0
238104,1.0
238147,0.0
238379,0.0
238397,0.0
238429,0.0
238504,0.0
238515,0.0
238565,1.0
238797,1.0
238833,0.0
239090,0.0
239126,0.0
239208,0.0
239251,0.0
239358,0.0
239440,1.0
239633,0.0
239726,0.0
239919,0.0
240008,1.0
240162,0.0
240312,0.0
240351,0.0
240362,0.0
240369,0.0
240412,0.0
240469,0.0
240537,0.0
240594,0.0
240755,0.0
240794,0.0
240980,0.0
241048,0.0
241112,0.0
241298,0.0
241373,0.0
241498,1.0
241730,0.0
242391,0.0
242423,0.0
242477,1.0
242566,0.0
243052,0.0
243070,0.25
243084,1.0
243202,0.0
243345,0.0
243502,0.0
243545,0.0
243777,1.0
243852,0.0
244020,0.0
244070,0.0
244163,0.25
244206,0.0
244220,0.0
244238,0.0
22605,1.0
22655,0.0
22716,0.0
22730,0.0
22805,0.0
22923,0.0
599196,0.0
599228,0.0
25701,0.0
25703,0.0
25767,0.0
25835,0.0
25967,0.75
745422,0.0
745473,0.75
745643,1.0
745692,0.0
745941,0.0
745958,0.5
746041,1.0
746075,0.0
746109,0.0
746141,0.0
746175,0.0
746226,0.0
746275,0.0
746292,0.0
746375,1.0
746477,0.0
746492,0.0
746511,1.0
746579,0.0
746609,0.0
746626,0.0
746645,1.0
746677,0.0
746762,1.0
746796,0.0
746894,0.0
747045,0.0
747047,0.0
747096,0.0
747130,0.0
747147,0.0
747177,0.0
862746,0.0
862778,0.0
862780,0.0
862878,0.75
862914,0.0
862946,0.0
863014,0.0
863065,1.0
863080,0.0
863112,0.25
863131,0.0
28007,0.0
28124,0.0
28160,0.0
749168,0.0
749436,0.0
749553,0.0
749687,0.0
749751,0.75
750021,0.0
750085,1.0
750136,0.0
750238,0.0
750306,1.0
750321,1.0
750338,0.0
750436,0.0
750438,0.0
750453,0.0
750470,0.0
750523,0.0
750540,0.0
750570,0.0
750604,1.0
750653,0.0
750755,0.0
750770,1.0
750855,0.0
484474,0.0
484542,0.0
484642,0.0
484691,0.0
484693,0.0
484825,0.0
485061,0.0
485276,0.0
485327,0.0
485446,0.0
485480,0.0
485495,0.0
485546,0.0
485595,0.0
31085,0.0
31115,0.0
31134,0.0
31185,0.0
31217,1.0
31285,0.0
31349,0.0
31617,0.0
31636,0.0
31751,0.0
606944,0.0
607012,0.0
607127,0.0
607144,0.0
607161,0.0
607331,0.0
607344,0.0
607397,0.0
607448,0.0
607478,0.0
607512,0.0
607646,0.0
607680,0.0
607695,0.0
607829,0.0
607848,0.0
607912,0.0
607946,0.0
607980,0.0
607999,0.0
608116,0.0
608233,1.0
756254,0.125
756305,0.0
756554,1.0
756586,0.0
756707,0.5
756807,0.0
756854,1.0
756905,0.0
756907,0.0
756937,0.0
756939,0.0
757124,0.0
757173,0.0
757205,1.0
757207,1.0
757241,1.0
757373,0.75
757422,0.0
757556,0.0
757675,0.0
757741,0.0
757775,0.0
757875,1.0
245539,0.0
245588,1.0
245873,0.0
245922,0.0
245990,1.0
246107,0.0
246339,0.0
246405,0.0
246824,0.0
247026,0.0
247241,0.0
247475,0.0
247526,0.0
247779,0.0
247894,0.0
247909,0.0
247911,0.0
248211,0.0
248279,0.0
248362,0.0
248430,0.0
17996,0.5
18183,0.0
18213,0.0
18315,0.0
18347,0.0
18366,0.0
18466,0.0
18500,0.0
856662,0.75
856664,0.0
856711,0.0
856728,0.0
856762,0.0
856764,0.75
856813,0.0
856881,0.0
856896,0.0
856915,0.0
856928,0.0
856979,0.0
856998,0.75
857262,0.0
857313,0.0
857379,0.0
857396,1.0
857415,0.0
857447,0.25
857466,0.0
857483,0.0
857547,0.0
857581,0.0
857698,0.25
857700,0.5
857749,0.0
857781,0.0
20255,0.0
20436,0.0
20438,0.0
20455,0.0
20472,0.0
20589,0.0
20689,0.0
20721,0.0
20753,0.0
20770,0.0
20840,0.0
20906,1.0
23112,0.0
23129,0.25
23146,0.0
23346,0.0
23412,0.0
23414,0.0
23461,0.0
23529,0.0
23546,0.0
23580,1.0
23631,0.0
479579,0.0
480013,0.0
480132,0.0
480279,0.0
480381,0.0
480464,1.0
480598,0.0
480715,0.0
480764,0.0
480815,0.0
480849,0.0
480866,0.0
481083,0.0
481085,0.0
481319,0.0
344124,0.0
344139,0.0
344275,0.0
344407,0.0
24884,0.0
24918,0.0
24999,0.0
25067,0.0
25216,0.0
601832,0.0
601864,0.0
601913,0.0
601979,0.0
602032,0.0
602115,0.0
602181,1.0
602183,0.0
602213,0.0
602366,0.0
602498,0.0
602783,0.0
602968,0.0
29928,0.0
29998,0.0
30032,0.0
30047,0.0
30113,1.0
30132,0.0
30147,0.0
30264,0.0
30315,0.0
30383,0.0
30432,0.0
30449,0.0
30513,0.0
30581,0.0
30598,0.0
32319,0.0
32355,0.0
32553,0.0
32604,0.0
32770,0.0
32772,0.0
32787,0.0
32789,0.0
487618,0.0
487750,0.0
487852,1.0
487869,0.0
488037,0.0
488201,0.0
488252,0.0
488403,0.0
488571,1.0
488605,0.0
488622,0.0
488652,0.0
488756,0.0
488769,0.0
488803,0.0
488805,0.0
488822,1.0
489022,0.0
489103,0.0
129553,0.0
129670,1.0
129685,0.0
129704,0.0
129721,1.0
129872,0.0
130121,0.0
130136,0.0
130138,0.0
130287,0.0
130338,0.0
130457,0.0
130472,0.0
130721,0.0
130738,0.0
130808,0.0
130872,0.0
130908,0.75
130940,0.0
131023,1.0
131123,0.0
131159,0.0
131291,1.0
131323,0.0
131340,0.0
131357,0.0
131391,0.0
131576,0.0
131640,0.0
131791,0.0
131961,0.0
131991,0.0
132008,0.0
132108,0.0
132110,0.0
132229,0.0
132278,0.0
132444,0.0
132576,0.0
132578,0.0
132712,0.0
132844,0.0
132912,0.0
132963,0.0
133095,0.0
133163,0.0
133180,0.0
133580,0.0
133612,0.0
133682,1.0
133699,1.0
133765,0.0
133797,0.0
133899,0.0
133914,0.0
134067,1.0
134114,1.0
134282,1.0
134333,1.0
134501,0.0
744154,0.0
744169,0.0
744203,0.0
744220,0.0
744286,0.0
744303,0.0
744403,0.0
744405,0.0
744605,0.0
744620,0.0
744656,0.5
744671,1.0
482821,0.5
482838,0.0
482855,0.0
482904,0.0
482938,0.0
483040,0.25
483057,0.0
483072,0.5
483140,0.0
483189,0.25
483223,0.0
600679,0.0
600743,0.0
601030,1.0
601045,0.0
601062,0.0
601111,0.0
601130,0.0
601145,0.0
601211,0.0
601328,1.0
601398,0.0
601430,0.0
601479,0.0
601513,0.0
601615,0.0
601645,0.0
601647,0.0
601679,0.0
601698,0.0
601730,0.0
601798,0.0
601830,0.0
866388,0.0
866424,0.0
866522,0.0
866571,0.0
866607,0.0
866673,0.0
866690,0.0
866707,1.0
866741,0.25
866758,0.0
604155,0.0
604287,0.0
604304,0.0
604372,0.0
604387,0.0
604419,1.0
604438,0.0
604453,0.0
604472,0.0
604504,0.0
485712,0.0
485895,0.0
486063,0.0
486097,0.0
486199,0.0
486767,0.0
486867,0.75
486999,0.0
487065,1.0
487084,0.0
487250,0.0
487265,0.0
487282,0.0
487299,0.0
487367,0.0
487450,0.0
487569,0.0
487584,0.0
30666,0.0
30800,0.0
30832,0.0
31034,0.0
31051,1.0
111120,0.0
111135,0.0
111320,0.0
111505,0.0
111722,0.0
111739,0.0
111769,0.0
111803,1.0
111837,0.25
112154,0.0
112405,0.0
112458,0.0
112490,0.0
112507,0.0
112573,0.0
112588,0.0
112656,0.0
112675,0.0
112688,0.0
112705,0.0
112741,0.5
112873,0.0
112892,0.0
112922,0.0
113175,0.0
113341,0.0
113375,0.0
113477,1.0
113524,0.0
113575,0.0
113709,0.0
113726,0.0
113858,0.0
113945,1.0
114062,0.0
114079,0.0
114096,0.0
114196,0.0
114209,0.0
114277,0.0
114345,0.0
114496,0.0
114630,0.0
114694,0.0
114781,0.0
114813,0.0
114864,0.0
114962,0.0
115013,0.0
115015,0.0
115098,0.0
115147,0.0
115198,0.0
115315,0.0
115415,1.0
115513,0.0
115700,0.0
115713,0.0
115715,0.0
115832,0.25
115864,0.0
115915,0.0
116132,0.0
116283,0.0
116285,0.0
116315,0.0
116583,0.0
116602,0.0
870117,0.25
870502,0.0
870651,0.5416666666666667
870766,0.0
870868,0.0
870885,0.0
870900,0.0
871000,0.125
871034,0.1625
871134,0.0
871153,0.125
871185,0.0
606425,0.0
606559,0.0
606746,1.0
606844,0.75
606876,0.0
872940,0.0
872972,0.25
873006,0.75
873042,0.0
873057,1.0
873176,0.75
873257,0.0
873291,0.0
873410,0.16666666666666666
873574,0.0
873610,0.0
489705,0.0
489739,0.0
489822,0.0
489909,0.0
489924,0.0
489973,0.0
489975,0.25
490009,0.0
490026,1.0
490058,0.0
490090,0.0
490107,0.0
490309,0.0
490392,0.0
490407,0.0
490507,0.0
490775,0.0
490777,0.0
490858,0.0
490926,0.0
491028,0.0
491143,0.0
491296,1.0
491313,0.0
491328,1.0
491377,0.0
491462,0.0
491511,0.0
491745,0.0
492079,0.0
492164,0.0
228676,0.0
228693,0.0
228710,0.0
228774,0.0
228857,0.0
474816,0.0
854222,0.0
854322,0.0
854390,0.0
854458,0.0
854475,0.0
854575,0.25
854641,0.0
854724,0.0
854824,1.0
855024,0.0
855290,0.0
338625,0.0
338725,0.0
338761,0.0
339161,0.0
593157,0.0
593255,0.0
593289,0.0
19134,0.0
19351,0.0
19383,0.0
19436,0.0
19617,0.0
19636,0.0
19670,0.0
19736,0.0
19970,0.0
20002,0.0
20068,0.0
20085,0.0
20087,0.0
341084,0.0
341101,0.0
341165,0.0
341182,0.0
341184,0.0
341433,0.0
341650,0.0
341901,0.0
740595,0.0
740610,0.0
740644,0.0
740727,0.0
740744,0.0
740761,0.0
740776,1.0
740795,0.0
740812,0.0
740827,0.0
740861,0.0
740893,1.0
740912,0.0
740961,0.0
741014,0.0
741027,0.0
741131,1.0
741229,0.0
741246,0.0
741278,0.0
741414,0.0
741429,0.0
741446,0.0
741480,0.0
741563,0.0
741612,0.0
741629,0.0
741648,0.0
479394,0.0
21389,0.0
21542,0.0
21557,0.0
21608,0.0
21657,0.0
21725,0.0
21806,0.0
744688,0.0
744737,0.0
744754,1.0
744756,0.0
744788,1.0
744790,0.0
744807,0.0
744922,0.0
745007,0.0
745122,0.0
745124,0.0
464094,0.0
464161,1.0
464229,0.0
844623,0.0
844737,0.0
844806,0.0
844906,0.0
844970,0.0
844987,1.0
845005,0.0
845137,0.0
845288,0.0
845291,0.0
845356,0.0
845441,0.0
845474,0.0
845659,0.0
97976,0.0
98008,0.0
98025,0.0
331901,1.0
331951,0.0
848131,0.75
848214,0.0
848231,0.0
848331,0.0
848500,0.0
848531,0.0
848549,0.0
13258,0.0
850536,0.0
850553,0.0
850671,0.0
850736,1.0
14480,0.0
14597,0.0
14665,0.0
14712,0.0
14729,0.0
14865,0.0
14912,1.0
14966,0.0
14997,0.0
15015,1.0
15029,0.0
15116,0.0
15130,0.0
15198,1.0
15215,0.0
15216,0.0
15247,0.0
15280,0.0
15283,0.0
15333,0.0
15365,0.0
15480,0.5
15533,0.0
587266,0.0
587401,0.0
587501,0.0
587516,1.0
587648,0.0
587765,1.0
588033,0.0
853079,0.0
853111,0.25
853143,0.0
853144,0.0
853162,0.0
853176,0.0
853179,0.0
588134,0.0
853329,0.0
853394,0.2875
853412,0.0
590810,0.0
477079,0.0
477148,1.0
477212,0.0
477230,0.0
477298,1.0
477315,0.0
477330,0.0
477448,0.0
477580,0.0
477665,0.0
477784,0.0
477948,0.0
477966,0.0
478034,1.0
478051,0.0
478184,0.0
100398,0.0
100515,0.0
100533,0.0
100580,0.0
100615,0.0
100648,0.0
100715,0.0
100716,0.0
100765,0.0
100801,0.0
101015,1.0
101065,1.0
101066,0.0
101098,0.0
101115,1.0
101316,0.0
101419,0.0
101602,0.0
101634,0.0
101669,0.0
101687,0.0
101769,0.0
101801,0.0
101902,0.0
102052,0.0
102120,0.0
102255,0.0
102369,0.0
102470,0.0
102502,0.0
592195,0.0
592749,1.0
593167,0.0
593350,0.0
593400,0.0
593482,0.0
593499,0.0
593567,0.0
593617,0.0
593635,0.0
593699,0.0
593700,0.0
342212,0.0
342329,0.0
342811,0.0
22553,0.0
22617,0.25
22700,0.0
22717,0.0
22803,0.0
346555,0.0
346574,0.0
346623,1.0
346673,0.0
346774,0.0
346842,0.0
347023,0.0
347173,0.0
347341,0.0
347424,1.0
347560,0.0
598247,0.0
598379,0.0
598497,0.0
598580,0.0
598598,0.0
598612,0.0
598730,1.0
598865,1.0
599033,0.0
599066,0.0
599116,0.0
599130,0.0
23686,1.0
480556,0.0
480623,0.0
480705,1.0
480741,0.0
480923,0.0
481123,1.0
481209,0.0
481224,0.0
481242,0.0
481559,1.0
481627,0.0
481710,0.0
481792,0.0
481892,0.0
482078,0.0
482110,0.0
482159,0.0
482160,0.0
482210,0.0
482213,0.0
482460,0.0
482495,0.0
143132,0.0
143150,0.0
143200,0.0
143414,0.0
143418,1.0
143500,0.0
143617,1.0
143618,0.0
143885,0.0
144000,0.0
144068,0.0
144103,1.0
144117,1.0
144167,0.0
144353,0.0
144368,0.0
144403,0.0
144718,0.0
144785,0.0
144803,1.0
144886,0.0
145022,0.0
145089,0.0
145121,0.0
145236,0.0
145389,0.25
145822,0.0
145907,0.0
146140,0.0
146207,0.0
146257,0.0
146290,0.0
146372,0.0
146375,1.0
146490,0.0
591338,1.0
591524,0.0
591567,0.0
591717,0.0
591742,1.0
591831,0.0
592017,0.0
857920,0.0
857988,0.0
858077,0.0
858313,0.0
858481,0.0
858570,0.0
858681,0.0
858713,0.0
858763,0.08333333333333333
858799,1.0
858813,0.0
858881,0.0
858899,0.0
858988,0.0
739510,1.0
739578,0.0
739678,0.0
739696,0.0
739814,0.0
739821,0.0
739896,0.0
739914,0.0
740046,0.5
860828,0.25
860878,0.0
860928,0.0
860935,0.0
860953,0.125
861035,0.0
861046,0.0
861096,0.25
861160,0.0
861164,0.5
861228,0.0
861246,0.16666666666666666
861296,0.0
861328,0.0
861346,0.0
861396,0.25
861414,0.0
861446,0.0
23693,0.0
23950,0.0
24086,0.0
24100,0.0
863200,0.0
863236,1.0
863368,0.0
863411,0.0
863486,0.0
863511,0.0
863543,0.75
863550,0.0
863554,0.0
863586,1.0
863611,0.0
863711,0.0
863736,0.0
863793,1.0
863886,0.0
347663,0.0
347688,0.0
347745,1.0
347824,0.75
348074,0.0
348124,0.0
348349,1.0
348367,0.0
348474,0.0
484496,1.0
484589,0.0
484707,0.0
484757,0.0
484796,0.0
484864,0.0
350421,0.0
350471,0.0
350496,0.0
350871,1.0
350914,0.0
27169,0.0
27208,0.0
27244,0.0
27476,0.0
27487,0.0
27512,1.0
27537,0.0
27562,0.0
352236,0.0
352293,0.0
352343,0.0
352368,0.0
352425,0.0
352461,0.0
352475,0.0
352675,0.0
352793,0.0
352868,0.0
353061,0.0
353172,0.0
353247,0.0
353261,0.0
353436,0.0
353447,0.0
353504,0.0
353554,0.0
353654,0.0
604199,1.0
604231,0.0
604235,0.0
604267,0.25
604374,0.0
604435,0.0
604574,0.0
604592,1.0
604624,0.0
754061,1.0
754168,0.0
754218,1.0
754279,0.0
754311,1.0
754418,0.0
754443,0.0
754511,0.0
754593,1.0
754697,0.0
754711,0.0
754811,1.0
754886,0.0
338771,0.0
338896,0.0
338946,0.0
338982,0.0
592185,0.0
592224,0.0
592235,0.0
592367,0.0
592417,0.0
592467,0.0
592628,0.0
592678,0.0
592935,0.0
19081,0.0
19181,0.0
19206,0.0
19238,0.0
19449,0.0
19463,0.0
19499,0.0
19549,0.0
19556,0.0
19624,0.0
19681,0.0
19724,0.0
19756,0.0
19781,0.0
19813,0.0
19824,0.0
19838,0.0
19863,0.0
19888,0.0
19992,0.0
20024,0.0
20042,0.0
20067,0.0
20092,0.0
20124,1.0
740214,0.0
740282,0.0
740296,0.0
740339,0.0
740396,0.0
740432,1.0
740475,0.0
740496,0.0
740600,1.0
740725,0.0
740739,0.0
740775,1.0
740864,0.0
740889,0.0
741257,0.0
741318,0.0
741357,0.0
480402,0.0
480445,1.0
480484,0.75
480552,0.0
480627,0.0
480713,1.0
480788,0.0
480870,0.0
480963,0.0
481170,0.0
481220,0.0
481231,0.0
481256,1.0
481456,0.0
21471,0.0
21503,0.0
21621,0.0
21646,1.0
21728,0.0
21778,0.0
21785,0.0
744508,1.0
744544,0.0
744669,0.0
744676,1.0
744719,1.0
744794,0.0
744801,1.0
744826,0.0
744844,0.0
744894,0.0
345391,0.0
352558,1.0
352562,0.0
352594,0.0
352617,1.0
352687,0.0
352726,0.0
352826,0.0
352851,0.0
603882,1.0
604041,0.0
604050,0.0
604075,0.0
604150,0.0
212108,0.0
212110,0.0
212176,0.0
212240,0.0
212703,1.0
212708,1.0
212712,0.0
212737,1.0
212901,0.0
213137,0.0
213171,0.0
213205,0.0
213235,0.0
213246,0.0
213280,0.0
213435,0.0
213505,0.0
213539,1.0
213803,0.0
214082,0.0
214182,0.0
214348,0.0
214507,0.0
214550,0.0
214814,0.0
215043,0.0
215218,0.0
215343,0.0
215586,0.0
215609,0.0
215718,0.0
215818,0.0
215854,0.0
215884,0.0
216186,0.0
216243,0.0
216252,0.0
216454,0.0
216520,0.0
216552,0.0
216554,0.0
216586,0.0
216890,0.0
216990,0.0
217013,0.0
217045,0.0
217147,0.0
217149,0.0
217156,0.0
217181,0.0
217313,0.0
217383,0.0
217449,0.0
217524,0.0
217549,0.75
746029,0.0
746038,0.0
746138,0.0
746163,0.0
746299,1.0
746331,0.0
746433,0.0
746465,1.0
746499,0.0
746565,0.0
746840,0.0
746872,0.0
746976,0.0
747031,0.0
747033,0.0
747076,0.75
747106,0.0
747135,0.0
31807,0.0
31907,0.0
31948,0.0
31971,0.0
32014,0.0
32016,0.0
32039,0.0
32075,0.0
32141,0.0
32150,0.0
32180,0.0
32205,0.0
32209,0.0
32214,0.25
608789,0.0
608864,0.0
608994,0.0
609089,0.0
609096,0.0
748378,0.0
748746,0.0
748780,0.0
748848,0.0
748878,0.0
748880,0.5
749114,0.0
749146,0.0
749312,0.0
749373,0.0
749380,0.0
749448,1.0
749480,0.25
749514,0.0
749548,0.0
749580,0.0
749582,0.0
749607,0.0
749675,1.0
749680,0.0
749780,0.0
749782,0.0
749875,0.0
749884,0.75
749914,0.0
750016,0.0
750107,0.0
750307,0.0
750318,0.0
750341,0.0
750348,0.0
750409,0.0
750541,0.0
750543,0.0
750550,0.0
750611,1.0
750641,0.0
750652,0.0
750752,1.0
750777,1.0
23517,0.0
23651,0.0
482007,1.0
482050,0.0
482105,1.0
482250,0.0
482407,0.0
482448,0.0
482543,0.0
344531,0.0
344538,0.0
344606,0.0
344906,0.0
344929,0.0
345065,0.0
24889,0.0
24894,0.0
24919,0.0
24953,0.0
25062,0.0
25064,0.0
25128,0.0
25196,0.0
25223,0.0
601901,0.0
601903,0.0
601944,0.0
602003,0.0
602012,0.0
602110,0.0
602112,0.0
602169,0.0
602212,0.0
602510,0.0
602712,0.0
602805,0.0
602946,0.0
602980,0.0
29999,0.0
30103,0.0
30301,0.0
30312,0.0
30469,0.0
30571,1.0
30610,0.0
32275,1.0
32314,0.0
32341,0.0
32441,1.0
32475,1.0
32643,0.0
32707,0.0
32809,0.0
491297,0.0
491399,0.0
491676,0.0
491901,0.0
491965,0.0
491976,0.0
492210,0.0
492278,0.0
217756,0.0
218015,0.0
218192,1.0
218392,0.0
218417,0.0
218485,0.0
218792,0.0
218951,0.0
219085,0.0
219194,0.0
219262,0.0
219285,0.0
219330,0.0
219355,0.0
219360,0.0
219387,0.0
219628,0.0
219662,0.0
599328,0.0
599396,0.0
599478,0.0
599578,0.0
599778,0.0
599803,1.0
599853,0.0
599889,0.0
599996,0.0
600128,1.0
600321,0.0
600357,0.0
600564,0.0
600639,0.0
487245,0.0
487556,0.0
865274,0.0
865288,0.0
865442,0.0
865449,0.0
865467,1.0
865567,0.0
865581,0.0
865617,0.0
865631,0.0
865667,0.0
865760,0.25
865860,0.0
865867,0.0
865985,0.0
866010,0.25
866067,0.0
866235,0.0
747475,0.0
747507,0.0
747511,0.0
747532,0.0
747561,0.0
747761,0.0
747793,0.0
747825,0.0
747843,0.0
747893,0.5
747900,0.0
747936,0.0
747943,0.0
747950,0.0
747968,1.0
748061,0.25
748079,0.0
748093,0.5
867578,0.0
867621,0.0
867703,0.29166666666666663
867739,0.0
867789,0.0
867864,0.0
868007,0.0
868046,0.0
868107,1.0
868171,0.0
868357,0.0
868475,0.0
868539,0.25
868550,0.0
868557,0.0
868575,0.05
868589,0.0
868600,0.0
868607,0.0
868650,0.0
868775,0.0
29818,1.0
355092,0.0
355117,0.0
355124,0.0
355142,0.0
355242,0.0
355353,0.0
355367,0.0
355453,0.0
355485,0.0
355517,0.0
355685,0.0
355896,0.0
356085,0.0
356178,0.0
356235,0.0
356271,0.0
356335,0.0
356360,0.0
356596,0.0
356678,0.0
356696,0.0
356721,1.0
356771,1.0
357582,0.0
357639,1.0
357764,0.0
357843,0.0
357857,0.0
357957,0.0
357968,0.0
357975,0.0
358175,0.0
609138,0.0
609188,1.0
609220,1.0
609356,0.0
609663,0.0
609713,1.0
609724,0.75
872458,0.0
872494,0.0
872508,0.25
872537,0.0
872626,0.0
872651,0.0
862023,1.0
862041,0.0
862105,0.0
862266,0.0
862334,0.0
862355,0.0
862398,0.0
862473,0.0
862516,1.0
862584,0.0
862616,0.0
862634,0.0
484262,0.0
484319,0.0
484323,0.0
484373,0.0
484423,0.0
484473,0.0
484623,0.0
484830,0.0
484866,0.0
484916,0.0
484948,0.0
485105,0.0
485191,0.0
485255,0.0
485273,0.0
485623,0.0
485734,0.0
346718,0.0
346811,0.0
346879,0.0
346904,0.0
346961,0.0
347018,0.0
347036,0.0
347261,0.0
347336,0.0
349494,0.0
349626,0.0
349662,1.0
349694,0.0
349751,0.0
349951,0.0
349969,1.0
863970,0.0
864038,1.0
864070,0.0
864213,0.0
864238,0.125
864263,1.0
864270,0.0
864388,0.0
864563,0.75
864713,0.0
864756,1.0
864813,0.0
864856,0.75
864881,0.0
864924,0.0
865013,0.25
865063,0.0
865088,0.0
865099,1.0
486734,0.0
486738,1.0
486795,0.0
486813,1.0
486988,1.0
487095,0.0
487113,0.0
489410,0.0
489503,0.0
489617,0.0
489660,0.0
489696,0.0
489803,0.0
489810,0.0
489835,0.0
489885,0.0
489921,0.0
489996,1.0
490078,0.0
350973,0.0
350998,0.0
351041,0.0
351080,0.0
351123,1.0
351155,0.0
351191,0.0
351205,0.0
351230,0.0
351373,0.0
351405,0.0
351416,0.0
351466,0.0
351498,0.0
351759,0.0
351809,0.0
351834,0.0
747032,0.0
747157,0.0
747218,0.0
747243,0.0
747293,0.0
345498,0.0
345523,0.0
345716,0.0
345834,0.0
346002,1.0
346141,0.0
346177,0.0
482842,0.0
482867,0.0
482917,0.0
483074,0.0
483078,0.0
483128,0.0
483378,0.0
747452,0.0
747516,0.0
747609,0.0
747859,0.0
747895,0.0
747927,0.0
747934,1.0
748077,0.0
748109,1.0
748145,0.0
748263,0.0
748345,0.0
748363,0.0
748502,0.0
748545,0.0
748638,0.0
26065,0.0
26090,0.0
26108,0.0
26122,0.0
26147,0.0
26240,0.0
26290,0.0
26326,0.0
26340,0.0
26351,0.0
26590,0.0
26651,0.0
26683,0.0
26751,0.0
348681,0.0
348885,0.0
348942,0.0
349085,0.0
349117,0.0
349135,0.0
349185,0.0
349217,0.0
28530,0.0
28548,0.0
28587,0.0
28880,1.0
28955,0.0
28998,0.0
29273,0.0
29384,0.0
29434,1.0
488826,0.0
489033,0.0
489133,0.0
489144,0.0
489308,0.0
489344,0.0
606982,0.0
606989,0.0
607014,0.0
607025,1.0
607375,0.0
607393,0.0
607443,0.0
607507,0.0
607518,0.0
607686,0.75
607711,0.0
607725,0.4583333333333333
868848,0.0
868916,0.25
869009,1.0
869016,0.0
869091,0.0
869102,0.0
869377,0.55625
869434,0.0
869477,0.0
869584,0.0
869609,0.0
869620,0.0
869695,0.0
869777,1.0
869820,0.21666666666666665
869827,0.5833333333333333
869834,0.0
869852,0.25
869945,0.0
353690,1.0
353765,0.0
353772,0.0
353929,0.0
353965,0.0
353997,1.0
492870,0.0
493245,0.0
493295,0.0
493331,0.0
493381,0.0
871249,0.0
871367,0.0
871556,0.75
871606,0.0
871781,0.0
871835,0.4583333333333333
871856,0.0
871917,0.0
871967,0.0
872042,1.0
872135,0.0
872185,0.25
872192,0.0
872217,0.75
872249,0.0
872317,0.0
611451,0.0
611469,0.0
148862,0.0
148994,0.0
149044,0.0
149269,0.0
149294,1.0
149394,0.0
149505,0.0
149669,0.0
149794,1.0
150087,0.0
150112,0.0
150180,0.0
150255,1.0
150312,0.0
593503,0.0
593510,0.14583333333333331
593714,0.0
594221,0.0
340679,0.0
340711,1.0
340736,0.0
340743,1.0
340793,0.0
340961,0.0
341022,0.0
341043,1.0
341236,0.0
341354,0.0
341404,0.0
341511,0.0
341565,0.0
341690,0.0
341747,0.0
341772,0.0
341940,0.0
342047,0.0
342122,0.0
342233,0.0
342490,0.0
342826,0.0
342876,0.0
342940,0.0
342990,0.0
742093,0.0
742161,0.0
742168,0.0
742218,0.0
742229,1.0
742293,0.0
742422,0.0
742436,0.0
742511,0.0
742572,0.47916666666666663
742629,0.0
742872,0.0
742886,0.0
742929,1.0
742997,0.0
743104,0.0
22564,0.0
22832,0.0
22839,0.0
22850,0.0
22882,0.0
22889,0.0
346727,1.0
346852,0.0
346888,0.0
346927,0.0
347188,0.0
347356,0.0
347431,0.0
347613,0.0
599380,0.0
599401,0.0
599437,0.0
599444,0.0
599455,0.0
599480,0.0
599562,0.0
599587,0.0
599669,0.0
599794,0.0
599805,0.0
599812,0.0
599873,0.0
599937,0.0
600123,1.0
600130,0.0
600237,0.0
600341,0.0
600516,0.16666666666666666
600591,0.0
600598,0.14583333333333331
600623,0.0
487036,0.0
219721,0.0
219830,0.0
219921,0.0
219928,0.0
219987,0.0
219996,0.0
220155,0.0
220157,0.0
220257,0.0
220298,0.0
220332,0.0
220357,0.0
220432,0.0
220466,0.0
220723,0.0
220755,1.0
220866,0.0
236006,0.0
236267,0.0
236306,0.0
236331,1.0
236340,0.0
236401,0.0
236510,0.0
236540,0.0
236610,0.0
236633,0.0
236810,0.0
236833,0.0
236835,0.0
236876,0.0
237042,0.0
237069,0.0
237103,0.0
237235,1.0
237276,0.0
237310,0.0
237476,0.0
237839,0.0
237903,0.0
237946,0.0
238014,0.0
238178,0.0
238312,0.0
238339,0.0
238412,0.0
238482,0.0
238512,0.0
238573,0.0
238805,0.0
238839,0.0
238948,0.0
238984,0.0
239039,0.0
239041,1.0
239114,0.0
239116,0.0
